iteration;fitness;hashCode;viable;numPass;numFail;passing;failing;time;now
NaN;0.12656801409952403;-1396791646;true;0;6;;"test0","test1","test2","test3","test4","test5";4635;1689627541374
0;-2014660609;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7951;30831
0;72327544;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8295;30831
0;-1396791646;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8075;30831
0;-1007920342;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7867;30831
0;-1979191913;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";6335;30831
0;1861430980;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8326;30831
0;-1477454365;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8094;30831
0;-2049478510;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8171;30831
0;-1396791646;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8382;30831
0;1419785162;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7583;30831
0;1214317014;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7900;30831
0;1625172252;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7781;30831
0;1300391149;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";6393;30831
0;449500055;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7809;30831
0;-1396791646;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";2;30831
0;1905950291;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8231;30831
0;-1396791646;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8165;30831
0;-1791524598;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7956;30831
0;-1961428633;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8253;30831
0;-2005233550;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8109;30831
0;-1791323565;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8174;30831
0;-1396791646;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7955;30831
0;-1396791646;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8072;30831
0;99594647;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";6103;30831
0;-601186865;true;0.1289263228606815;0;6;;"test0","test1","test2","test3","test4","test5";6119;30831
0;101990751;true;0.1823670866918899;0;6;;"test0","test1","test2","test3","test4","test5";7903;30831
0;-2053832811;true;0.1823670866918899;0;6;;"test0","test1","test2","test3","test4","test5";5836;30831
0;-1183658488;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7859;30831
0;1461943953;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7960;30831
0;1260522864;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7784;30831
0;-830496478;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";6241;30831
0;-710381018;false;-1;0;6;;"test0","test1","test2","test3","test4","test5";NaN;68640
0;1188547007;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7579;68640
0;-1278457813;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";6950;68640
0;-407505699;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7060;68640
0;718229585;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7430;68640
0;-1686432459;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";8248;68640
0;902149485;true;0.12656801409952403;0;6;;"test0","test1","test2","test3","test4","test5";7682;68640
0;1083917599;true;0.12754766395862016;0;6;;"test0","test1","test2","test3","test4","test5";7970;68640
0;948011097;true;0.12890984682933485;0;6;;"test0","test1","test2","test3","test4","test5";4313;68640
0;-601186865;true;0.1289263228606815;0;6;;"test0","test1","test2","test3","test4","test5";7630;68640
0;-1595604550;true;0.1289263228606815;0;6;;"test0","test1","test2","test3","test4","test5";4357;68640
0;-601186865;true;0.1289263228606815;0;6;;"test0","test1","test2","test3","test4","test5";7824;68640
0;-601186865;true;0.1289263228606815;0;6;;"test0","test1","test2","test3","test4","test5";7870;68640
0;718569387;true;0.1823670866918899;0;6;;"test0","test1","test2","test3","test4","test5";8193;68640
0;101990751;true;0.1823670866918899;0;6;;"test0","test1","test2","test3","test4","test5";7978;68640
0;-1896687430;true;0.1823670866918899;0;6;;"test0","test1","test2","test3","test4","test5";8195;68640
0;101990751;true;0.1823670866918899;0;6;;"test0","test1","test2","test3","test4","test5";7011;68640
0;1305811603;true;0.4528300265532954;0;6;;"test0","test1","test2","test3","test4","test5";8070;68640
0;276168338;true;0.4528300265532954;0;6;;"test0","test1","test2","test3","test4","test5";8206;68640
0;-1183658488;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7979;68640
0;1260522864;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";2;68640
0;1461943953;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";8225;68640
0;1461943953;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7132;68640
0;-1003185049;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7072;68640
0;-830496478;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";5;68640
0;1461943953;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";6986;68640
0;1949143667;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7085;68640
0;-1138957035;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";6675;68640
0;357590768;true;0.4528303426093089;0;6;;"test0","test1","test2","test3","test4","test5";7269;68640
