iteration;fitness;hashCode;viable;numPass;numFail;passing;failing;time;now
NaN;1.1666666666666665;1049921999;true;1;2;"test2";"test0","test1";2950;1688827301847
0;2005863123;true;0.3999999999999999;0;3;;"test0","test1","test2";3931;15063
0;1562657411;true;0.3999999999999999;0;3;;"test0","test1","test2";4613;15063
0;1049921999;true;1.1666666666666665;1;2;"test2";"test0","test1";4391;15063
0;1520732729;true;1.1666666666666665;1;2;"test2";"test0","test1";5051;15063
0;1821202886;true;1.1666666666666665;1;2;"test2";"test0","test1";4618;15063
0;-233668341;true;1.1666666666666665;1;2;"test2";"test0","test1";4960;15063
0;1606902129;true;1.1666666666666665;1;2;"test2";"test0","test1";5019;15063
0;-481480387;true;1.1666666666666665;1;2;"test2";"test0","test1";3876;15063
0;-1607334770;true;1.1666666666666665;1;2;"test2";"test0","test1";5002;15063
0;750723653;true;1.1666666666666665;1;2;"test2";"test0","test1";4367;15063
0;254930161;true;1.1666666666666665;1;2;"test2";"test0","test1";4005;15063
0;-1516701467;true;1.1666666666666665;1;2;"test2";"test0","test1";4976;15063
0;1049921999;true;1.1666666666666665;1;2;"test2";"test0","test1";5056;15063
0;713574494;true;1.1666666666666665;1;2;"test2";"test0","test1";4783;15063
0;-1905697658;true;1.1666666666666665;1;2;"test2";"test0","test1";4798;15063
0;1049921999;true;1.1666666666666665;1;2;"test2";"test0","test1";10;15063
0;1049921999;true;1.1666666666666665;1;2;"test2";"test0","test1";3916;15063
0;691172234;true;1.1666666666666665;1;2;"test2";"test0","test1";4793;15063
0;2045176510;true;1.1666666666666665;1;2;"test2";"test0","test1";5176;15063
0;1049921999;true;1.1666666666666665;1;2;"test2";"test0","test1";3926;15063
0;1049921999;true;1.1666666666666665;1;2;"test2";"test0","test1";4959;15063
0;1699566121;true;1.3499999999999996;0;3;;"test0","test1","test2";5868;15063
0;1676935306;true;1.3499999999999996;0;3;;"test0","test1","test2";4749;15063
0;913732924;true;0.3666666666666666;0;3;;"test0","test1","test2";4792;32475
0;-280568804;true;0.3999999999999999;0;3;;"test0","test1","test2";4657;32475
0;-893840434;true;0.3999999999999999;0;3;;"test0","test1","test2";4094;32475
0;1562657411;true;0.3999999999999999;0;3;;"test0","test1","test2";4405;32475
0;-45606883;true;0.3999999999999999;0;3;;"test0","test1","test2";4365;32475
0;842326178;true;0.3999999999999999;0;3;;"test0","test1","test2";4348;32475
0;-1400006262;true;1.1666666666666665;1;2;"test2";"test0","test1";4743;32475
0;1821202886;true;1.1666666666666665;1;2;"test2";"test0","test1";4379;32475
0;1970702982;true;1.1666666666666665;1;2;"test2";"test0","test1";4591;32475
0;1821202886;true;1.1666666666666665;1;2;"test2";"test0","test1";5031;32475
0;239947646;true;1.3499999999999996;0;3;;"test0","test1","test2";5826;32475
0;1699566121;true;1.3499999999999996;0;3;;"test0","test1","test2";5775;32475
0;-1283112446;true;1.3499999999999996;0;3;;"test0","test1","test2";5056;32475
0;1676935306;true;1.3499999999999996;0;3;;"test0","test1","test2";5915;32475
0;-321214944;true;1.3499999999999996;0;3;;"test0","test1","test2";5976;32475
0;-317760812;true;1.3499999999999996;0;3;;"test0","test1","test2";4932;32475
0;1708740759;true;1.3499999999999996;0;3;;"test0","test1","test2";6198;32475
0;141628570;true;1.3499999999999996;0;3;;"test0","test1","test2";5874;32475
0;-1880858095;true;1.3499999999999996;0;3;;"test0","test1","test2";6155;32475
0;-967761154;true;1.3499999999999996;0;3;;"test0","test1","test2";5296;32475
0;-977656761;true;1.3499999999999996;0;3;;"test0","test1","test2";6020;32475
0;-65071970;true;1.3499999999999996;0;3;;"test0","test1","test2";6302;32475
0;1272156118;true;1.3499999999999996;0;3;;"test0","test1","test2";5959;32475
0;-628476948;true;1.3499999999999996;0;3;;"test0","test1","test2";5645;32475
1;-785904210;true;0.3666666666666666;0;3;;"test0","test1","test2";4527;47656
1;913732924;true;0.3666666666666666;0;3;;"test0","test1","test2";4751;47656
1;832793072;true;0.3999999999999999;0;3;;"test0","test1","test2";4417;47656
1;-1843338552;true;0.3999999999999999;0;3;;"test0","test1","test2";3992;47656
1;1916799770;true;0.3999999999999999;0;3;;"test0","test1","test2";4913;47656
1;495318280;true;0.3999999999999999;0;3;;"test0","test1","test2";4270;47656
1;-280568804;true;0.3999999999999999;0;3;;"test0","test1","test2";4034;47656
1;2126541701;true;0.3999999999999999;0;3;;"test0","test1","test2";4714;47656
1;95839355;true;0.3999999999999999;0;3;;"test0","test1","test2";4767;47656
1;-893840434;true;0.3999999999999999;0;3;;"test0","test1","test2";4322;47656
1;186761042;true;0.3999999999999999;0;3;;"test0","test1","test2";4416;47656
1;-893840434;true;0.3999999999999999;0;3;;"test0","test1","test2";4738;47656
1;1821202886;true;1.1666666666666665;1;2;"test2";"test0","test1";4411;47656
1;1970702982;true;1.1666666666666665;1;2;"test2";"test0","test1";4351;47656
1;20723043;true;1.1666666666666665;1;2;"test2";"test0","test1";4442;47656
1;1094414065;true;1.1666666666666665;1;2;"test2";"test0","test1";4884;47656
1;-1041155119;true;1.1666666666666665;1;2;"test2";"test0","test1";4707;47656
1;-1316983180;true;1.1666666666666665;1;2;"test2";"test0","test1";3867;47656
1;-1521498258;true;1.1666666666666665;1;2;"test2";"test0","test1";4416;47656
1;1821202886;true;1.1666666666666665;1;2;"test2";"test0","test1";4691;47656
1;-268321101;true;1.1666666666666665;1;2;"test2";"test0","test1";4597;47656
1;-289951265;true;1.3499999999999996;0;3;;"test0","test1","test2";6140;47656
1;1272156118;true;1.3499999999999996;0;3;;"test0","test1","test2";0;47656
1;1371118335;true;1.3499999999999996;0;3;;"test0","test1","test2";6086;47656
1;-628476948;true;1.3499999999999996;0;3;;"test0","test1","test2";6038;47656
2;-893840434;true;0.3999999999999999;0;3;;"test0","test1","test2";4636;63724
2;216977768;true;0.3999999999999999;0;3;;"test0","test1","test2";4747;63724
2;-313857582;true;0.3999999999999999;0;3;;"test0","test1","test2";4819;63724
2;1124480663;true;0.3999999999999999;0;3;;"test0","test1","test2";4785;63724
