iteration;fitness;hashCode;viable;numPass;numFail;passing;failing;time;now
NaN;1.951523545706371;-1565738710;true;1;2;"test0";"test1","test2";5270;1691583176765
0;-1648825429;false;-1;0;3;;"test0","test1","test2";NaN;59642
0;-1889267715;false;-1;0;3;;"test0","test1","test2";NaN;59642
0;162070511;false;-1;0;3;;"test0","test1","test2";NaN;59642
0;-672821202;false;-1;0;3;;"test0","test1","test2";NaN;59642
0;-367314524;false;-1;0;3;;"test0","test1","test2";NaN;59642
0;-218162595;true;0.0005122870068252481;0;3;;"test0","test1","test2";8881;59642
0;-218162595;true;0.0005122870068252481;0;3;;"test0","test1","test2";6709;59642
0;-1568626003;true;0.0007572050977377035;0;3;;"test0","test1","test2";9621;59642
0;-934563101;true;0.0009598913107685099;0;3;;"test0","test1","test2";9924;59642
0;-1634294952;true;0.0010798777246145762;0;3;;"test0","test1","test2";9979;59642
0;-1716030115;true;0.001845227956622948;0;3;;"test0","test1","test2";9603;59642
0;1221719388;true;0.001845227956622948;0;3;;"test0","test1","test2";9280;59642
0;-2058433723;true;0.001979775828460032;0;3;;"test0","test1","test2";8009;59642
0;-1713786540;true;0.005136715663031442;0;3;;"test0","test1","test2";7963;59642
0;-1326140249;true;0.005939327485380117;0;3;;"test0","test1","test2";9426;59642
0;118714039;true;0.38089909272495365;0;3;;"test0","test1","test2";9796;59642
0;-454380378;true;0.38089909272495365;0;3;;"test0","test1","test2";9511;59642
0;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";9439;59642
0;1592798883;true;1.7105263157894737;1;2;"test0";"test1","test2";9723;59642
0;1381428474;true;1.7105263157894737;1;2;"test0";"test1","test2";8956;59642
0;-1480749639;true;1.7105263157894737;1;2;"test0";"test1","test2";6900;59642
0;2139761421;true;1.7105263157894737;1;2;"test0";"test1","test2";9601;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10758;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10578;59642
0;-559022129;true;1.951523545706371;1;2;"test0";"test1","test2";10621;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";3;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10217;59642
0;-526445272;true;1.951523545706371;1;2;"test0";"test1","test2";10712;59642
0;-923766079;true;1.951523545706371;1;2;"test0";"test1","test2";10492;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10966;59642
0;1250890679;true;1.951523545706371;1;2;"test0";"test1","test2";10600;59642
0;1701858355;true;1.951523545706371;1;2;"test0";"test1","test2";10489;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10334;59642
0;770298388;true;1.951523545706371;1;2;"test0";"test1","test2";8977;59642
0;-201262360;true;1.951523545706371;1;2;"test0";"test1","test2";10096;59642
0;-589511781;true;1.951523545706371;1;2;"test0";"test1","test2";7322;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10445;59642
0;-1791170437;true;1.951523545706371;1;2;"test0";"test1","test2";9220;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10300;59642
0;1960926555;true;1.951523545706371;1;2;"test0";"test1","test2";9033;59642
0;-702793057;true;1.951523545706371;1;2;"test0";"test1","test2";9716;59642
0;424395864;true;1.951523545706371;1;2;"test0";"test1","test2";10441;59642
0;-1684510962;true;1.951523545706371;1;2;"test0";"test1","test2";10471;59642
0;-2125040864;true;1.951523545706371;1;2;"test0";"test1","test2";7017;59642
0;773579480;true;1.951523545706371;1;2;"test0";"test1","test2";9525;59642
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";10580;59642
0;908658540;true;1.951523545706371;1;2;"test0";"test1","test2";10663;59642
0;-1248635229;false;-1;0;3;;"test0","test1","test2";NaN;120285
0;-790958678;false;-1;0;3;;"test0","test1","test2";NaN;120285
0;1645242190;false;-1;0;3;;"test0","test1","test2";NaN;120285
0;1078092445;false;-1;0;3;;"test0","test1","test2";NaN;120285
0;-218162595;true;0.0005122870068252481;0;3;;"test0","test1","test2";9130;120285
0;-1540453659;true;0.0005122870068252481;0;3;;"test0","test1","test2";9447;120285
0;880255674;true;0.0008409667235936462;0;3;;"test0","test1","test2";9812;120285
0;-934563101;true;0.0009598913107685099;0;3;;"test0","test1","test2";9279;120285
0;-934563101;true;0.0009598913107685099;0;3;;"test0","test1","test2";8990;120285
0;-1057927045;true;0.0010109493592136436;0;3;;"test0","test1","test2";9556;120285
0;858025162;true;0.0010109493592136436;0;3;;"test0","test1","test2";9988;120285
0;-1311767432;true;0.0010109493592136436;0;3;;"test0","test1","test2";14764;120285
0;1364026314;true;0.0010109493592136436;0;3;;"test0","test1","test2";9647;120285
0;-1634294952;true;0.0010798777246145762;0;3;;"test0","test1","test2";9711;120285
0;1113844285;true;0.0010798777246145762;0;3;;"test0","test1","test2";9354;120285
0;-1742073976;true;0.0010798777246145762;0;3;;"test0","test1","test2";6800;120285
0;-1634294952;true;0.0010798777246145762;0;3;;"test0","test1","test2";9392;120285
0;-1634294952;true;0.0010798777246145762;0;3;;"test0","test1","test2";9783;120285
0;518689160;true;0.0010798777246145762;0;3;;"test0","test1","test2";8680;120285
0;-1634294952;true;0.0010798777246145762;0;3;;"test0","test1","test2";9349;120285
0;-907423480;true;0.001845227956622948;0;3;;"test0","test1","test2";9306;120285
0;-1716030115;true;0.001845227956622948;0;3;;"test0","test1","test2";9324;120285
0;1319027115;true;0.001845227956622948;0;3;;"test0","test1","test2";9715;120285
0;-463512092;true;0.001845227956622948;0;3;;"test0","test1","test2";8346;120285
0;-611145455;true;0.0019393722401241222;0;3;;"test0","test1","test2";10123;120285
0;-1239488330;true;0.001979775828460032;0;3;;"test0","test1","test2";10609;120285
0;1508607982;true;0.001979775828460032;0;3;;"test0","test1","test2";10302;120285
0;-1713786540;true;0.005136715663031442;0;3;;"test0","test1","test2";9817;120285
0;1820637746;true;0.005939327485380117;0;3;;"test0","test1","test2";10884;120285
0;-1326140249;true;0.005939327485380117;0;3;;"test0","test1","test2";10360;120285
0;118714039;true;0.38089909272495365;0;3;;"test0","test1","test2";9296;120285
0;1357027749;true;0.38089909272495365;0;3;;"test0","test1","test2";11159;120285
0;1226110455;true;0.38089909272495365;0;3;;"test0","test1","test2";9745;120285
0;1415858253;true;0.38089909272495365;0;3;;"test0","test1","test2";9616;120285
0;118714039;true;0.38089909272495365;0;3;;"test0","test1","test2";9450;120285
0;-1661459919;true;0.38089909272495365;0;3;;"test0","test1","test2";9403;120285
0;1750308110;true;0.38272049987983664;0;3;;"test0","test1","test2";9021;120285
0;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";9246;120285
0;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";9138;120285
0;-1819464608;true;0.38272049987983664;0;3;;"test0","test1","test2";9008;120285
0;1121473492;true;0.38272049987983664;0;3;;"test0","test1","test2";9201;120285
0;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";9655;120285
0;-1765850411;true;0.38272049987983664;0;3;;"test0","test1","test2";9237;120285
0;97914067;true;0.38272049987983664;0;3;;"test0","test1","test2";9872;120285
0;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";8849;120285
0;1960879650;true;1.7105263157894737;1;2;"test0";"test1","test2";8828;120285
0;1250890679;true;1.951523545706371;1;2;"test0";"test1","test2";9281;120285
0;793971052;true;1.951523545706371;1;2;"test0";"test1","test2";10751;120285
0;908658540;true;1.951523545706371;1;2;"test0";"test1","test2";3;120285
0;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";3;120285
1;-1020272400;false;-1;0;3;;"test0","test1","test2";NaN;182456
1;-1274042490;false;-1;0;3;;"test0","test1","test2";NaN;182456
1;-1732432315;false;-1;0;3;;"test0","test1","test2";NaN;182456
1;-282111733;false;-1;0;3;;"test0","test1","test2";NaN;182456
1;1108134313;false;-1;0;3;;"test0","test1","test2";NaN;182456
1;-1482899877;true;0.0007602339181286557;0;3;;"test0","test1","test2";12914;182456
1;-12489521;true;0.0008409667235936462;0;3;;"test0","test1","test2";11925;182456
1;407980952;true;0.0009137426900584763;0;3;;"test0","test1","test2";8630;182456
1;1664378572;true;0.0009181569059524858;0;3;;"test0","test1","test2";10247;182456
1;-2042823993;true;0.0010109493592136436;0;3;;"test0","test1","test2";9700;182456
1;2026645064;true;0.0010109493592136436;0;3;;"test0","test1","test2";15113;182456
1;-1057927045;true;0.0010109493592136436;0;3;;"test0","test1","test2";9860;182456
1;-1716030115;true;0.001845227956622948;0;3;;"test0","test1","test2";10061;182456
1;1536834823;true;0.001845227956622948;0;3;;"test0","test1","test2";10077;182456
1;-1716030115;true;0.001845227956622948;0;3;;"test0","test1","test2";10021;182456
1;127834629;true;0.001845227956622948;0;3;;"test0","test1","test2";10017;182456
1;-310709629;true;0.001845227956622948;0;3;;"test0","test1","test2";10087;182456
1;-463512092;true;0.001845227956622948;0;3;;"test0","test1","test2";9725;182456
1;1319027115;true;0.001845227956622948;0;3;;"test0","test1","test2";9193;182456
1;1709246708;true;0.001979775828460032;0;3;;"test0","test1","test2";9068;182456
1;-1239488330;true;0.001979775828460032;0;3;;"test0","test1","test2";9247;182456
1;49678039;true;0.001979775828460032;0;3;;"test0","test1","test2";9725;182456
1;-1713786540;true;0.005136715663031442;0;3;;"test0","test1","test2";9134;182456
1;644864087;true;0.005136715663031442;0;3;;"test0","test1","test2";9040;182456
1;-1713786540;true;0.005136715663031442;0;3;;"test0","test1","test2";10259;182456
1;1680435446;true;0.005939327485380117;0;3;;"test0","test1","test2";9095;182456
1;-626091729;true;0.005939327485380117;0;3;;"test0","test1","test2";8690;182456
1;-1326140249;true;0.005939327485380117;0;3;;"test0","test1","test2";9707;182456
1;111547477;true;0.005939327485380117;0;3;;"test0","test1","test2";10089;182456
1;1475725532;true;0.005939327485380117;0;3;;"test0","test1","test2";9855;182456
1;1415858253;true;0.38089909272495365;0;3;;"test0","test1","test2";9169;182456
1;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";9145;182456
1;894985692;true;0.38272049987983664;0;3;;"test0","test1","test2";9511;182456
1;-19659141;true;0.38272049987983664;0;3;;"test0","test1","test2";10595;182456
1;-1765850411;true;0.38272049987983664;0;3;;"test0","test1","test2";9747;182456
1;-332892353;true;0.38272049987983664;0;3;;"test0","test1","test2";10810;182456
1;-1689384744;true;0.38272049987983664;0;3;;"test0","test1","test2";8761;182456
1;-780059591;true;0.38272049987983664;0;3;;"test0","test1","test2";6405;182456
1;-540298804;true;0.38272049987983664;0;3;;"test0","test1","test2";8745;182456
1;-1819464608;true;0.38272049987983664;0;3;;"test0","test1","test2";10717;182456
1;1960879650;true;1.7105263157894737;1;2;"test0";"test1","test2";10215;182456
1;1960879650;true;1.7105263157894737;1;2;"test0";"test1","test2";9992;182456
1;1960879650;true;1.7105263157894737;1;2;"test0";"test1","test2";9562;182456
1;851576826;true;1.7105263157894737;1;2;"test0";"test1","test2";8797;182456
1;1960879650;true;1.7105263157894737;1;2;"test0";"test1","test2";9756;182456
1;1250890679;true;1.951523545706371;1;2;"test0";"test1","test2";10659;182456
1;-734043748;true;1.951523545706371;1;2;"test0";"test1","test2";9653;182456
1;-566631491;true;1.951523545706371;1;2;"test0";"test1","test2";10458;182456
1;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";1;182456
1;908658540;true;1.951523545706371;1;2;"test0";"test1","test2";1;182456
2;890354818;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;1052323568;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;-934839061;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;1453904438;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;-1032863349;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;1684827426;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;-1465963338;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;1568609432;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;-1170934714;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;-899954501;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;-1643648832;false;-1;0;3;;"test0","test1","test2";NaN;247504
2;-1912791991;true;0.0008299496922801929;0;3;;"test0","test1","test2";10138;247504
2;407980952;true;0.0009137426900584763;0;3;;"test0","test1","test2";9627;247504
2;1233135622;true;0.0009137426900584763;0;3;;"test0","test1","test2";9812;247504
2;1664378572;true;0.0009181569059524858;0;3;;"test0","test1","test2";8944;247504
2;1664378572;true;0.0009181569059524858;0;3;;"test0","test1","test2";8313;247504
2;-1057927045;true;0.0010109493592136436;0;3;;"test0","test1","test2";9977;247504
2;-1910667351;true;0.0010109493592136436;0;3;;"test0","test1","test2";10380;247504
2;-1211154120;true;0.0010109493592136436;0;3;;"test0","test1","test2";8363;247504
2;-2012471449;true;0.001845227956622948;0;3;;"test0","test1","test2";9512;247504
2;357641770;true;0.001845227956622948;0;3;;"test0","test1","test2";9096;247504
2;-1262285438;true;0.001845227956622948;0;3;;"test0","test1","test2";10170;247504
2;1980521275;true;0.001845227956622948;0;3;;"test0","test1","test2";9406;247504
2;1536834823;true;0.001845227956622948;0;3;;"test0","test1","test2";9432;247504
2;-1644565582;true;0.001845227956622948;0;3;;"test0","test1","test2";8465;247504
2;-463512092;true;0.001845227956622948;0;3;;"test0","test1","test2";9101;247504
2;-25876597;true;0.001845227956622948;0;3;;"test0","test1","test2";9131;247504
2;1709246708;true;0.001979775828460032;0;3;;"test0","test1","test2";9534;247504
2;-1633399731;true;0.001979775828460032;0;3;;"test0","test1","test2";8565;247504
2;-1100403449;true;0.001979775828460032;0;3;;"test0","test1","test2";9817;247504
2;744102723;true;0.0029696637426900583;0;3;;"test0","test1","test2";9432;247504
2;-99407798;true;0.005136715663031442;0;3;;"test0","test1","test2";9664;247504
2;1922382909;true;0.005136715663031442;0;3;;"test0","test1","test2";8569;247504
2;-173203602;true;0.005939327485380117;0;3;;"test0","test1","test2";9005;247504
2;1841720227;true;0.005939327485380117;0;3;;"test0","test1","test2";6111;247504
2;-1326140249;true;0.005939327485380117;0;3;;"test0","test1","test2";9060;247504
2;1680435446;true;0.005939327485380117;0;3;;"test0","test1","test2";7763;247504
2;-883886896;true;0.38089909272495365;0;3;;"test0","test1","test2";9358;247504
2;-332892353;true;0.38272049987983664;0;3;;"test0","test1","test2";9525;247504
2;-332892353;true;0.38272049987983664;0;3;;"test0","test1","test2";9807;247504
2;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";9509;247504
2;-1639205587;true;0.38272049987983664;0;3;;"test0","test1","test2";9679;247504
2;624819277;true;0.38272049987983664;0;3;;"test0","test1","test2";9985;247504
2;-1905272018;true;1.7105263157894737;1;2;"test0";"test1","test2";8952;247504
2;1960879650;true;1.7105263157894737;1;2;"test0";"test1","test2";8464;247504
2;1895852382;true;1.951523545706371;1;2;"test0";"test1","test2";10449;247504
2;-1565738710;true;1.951523545706371;1;2;"test0";"test1","test2";3;247504
2;-807998952;true;1.951523545706371;1;2;"test0";"test1","test2";8518;247504
2;908658540;true;1.951523545706371;1;2;"test0";"test1","test2";3;247504
2;1250890679;true;1.951523545706371;1;2;"test0";"test1","test2";9906;247504
3;447433315;false;-1;0;3;;"test0","test1","test2";NaN;308534
3;396427398;false;-1;0;3;;"test0","test1","test2";NaN;308534
3;-829250438;false;-1;0;3;;"test0","test1","test2";NaN;308534
3;1049773269;false;-1;0;3;;"test0","test1","test2";NaN;308534
3;478937529;true;0.0005122870068252481;0;3;;"test0","test1","test2";8980;308534
3;-1912791991;true;0.0008299496922801929;0;3;;"test0","test1","test2";9291;308534
3;-1912791991;true;0.0008299496922801929;0;3;;"test0","test1","test2";9395;308534
